slug,location,latitude,longitude,post,country,water,water_name,city_slug,water_name_slug,is_2020,city,bfsnum,population,streets,intersects,river_bassin,industrial,residential,government,agg_buildings,unk_building,roads,railways,airports,special,recreational,orchards,vineyards,horticulture,arable,meadows,farmpastures,alpinemeadows,aplinepasteurs,closed_forest,open_forest,brush_forest,woods,lakes,rivers,unproductive,bareland,glaciers,luse_total,water_value,adjusted_land_use,part_industrial,part_residential,part_government,part_agg_buildings,part_unk_building,part_roads,part_railways,part_airports,part_special,part_recreational,part_orchards,part_vineyards,part_horticulture,part_arable,part_meadows,part_farmpastures,part_alpinemeadows,part_aplinepasteurs,part_closed_forest,part_open_forest,part_brush_forest,part_woods,part_lakes,part_rivers,part_unproductive,part_bareland,part_glaciers,% to buildings,% to trans,% to recreation,% to agg,% to woods,% to water,% to unproductive,is_slr,is_mcbp,both
tiger-duck-beach,Tiger duck beach,46.518256,6.582546,1025,CH,l,Lac Léman,saint-sulpice,lac-leman,True,Saint-Sulpice (VD),5648.0,4668.0,105251.0,1.0,rhone,15.0,75.0,51.0,0.0,4.0,69.0,6.0,0.0,24.0,103.0,0.0,0.0,13.0,26.0,8.0,9.0,0.0,0.0,20.0,1.0,0.0,6.0,272.0,1.0,1.0,0.0,0.0,704.0,273.0,431.0,0.03480278422273782,0.1740139211136891,0.11832946635730858,0.0,0.009280742459396751,0.16009280742459397,0.013921113689095127,0.0,0.05568445475638051,0.23897911832946636,0.0,0.0,0.030162412993039442,0.060324825986078884,0.018561484918793503,0.02088167053364269,0.0,0.0,0.04640371229698376,0.002320185614849188,0.0,0.013921113689095127,0.6310904872389791,0.002320185614849188,0.002320185614849188,0.0,0.0,0.39211136890951276,0.1740139211136891,0.23897911832946636,0.12993039443155452,0.06264501160092807,0.6334106728538282,0.002320185614849188,False,False,False
tolochenaz,Tolochenaz,46.4975095,6.4828747,1131,CH,l,Lac Léman,tolochenaz,lac-leman,True,Tolochenaz,5649.0,1933.0,63875.0,2.0,rhone,24.0,61.0,8.0,4.0,3.0,52.0,8.0,0.0,13.0,29.0,26.0,14.0,1.0,70.0,15.0,2.0,0.0,0.0,30.0,4.0,0.0,6.0,339.0,0.0,0.0,0.0,0.0,709.0,339.0,370.0,0.06486486486486487,0.16486486486486487,0.021621621621621623,0.010810810810810811,0.008108108108108109,0.14054054054054055,0.021621621621621623,0.0,0.03513513513513514,0.07837837837837838,0.07027027027027027,0.03783783783783784,0.002702702702702703,0.1891891891891892,0.04054054054054054,0.005405405405405406,0.0,0.0,0.08108108108108109,0.010810810810810811,0.0,0.016216216216216217,0.9162162162162162,0.0,0.0,0.0,0.0,0.3054054054054054,0.16216216216216217,0.07837837837837838,0.345945945945946,0.10810810810810811,0.9162162162162162,0.0,False,False,False
tschilljus,Tschilljus,46.304399,7.580262,3970,CH,r,Rhône,salgesch,rhone,True,Salgesch,6113.0,1548.0,83415.0,0.0,rhone,9.0,29.0,0.0,7.0,7.0,34.0,5.0,0.0,12.0,17.0,1.0,170.0,0.0,24.0,24.0,9.0,0.0,0.0,236.0,15.0,0.0,18.0,4.0,59.0,21.0,3.0,0.0,704.0,63.0,641.0,0.014040561622464899,0.0452418096723869,0.0,0.0109204368174727,0.0109204368174727,0.0530421216848674,0.0078003120124804995,0.0,0.0187207488299532,0.0265210608424337,0.0015600624024961,0.26521060842433697,0.0,0.0374414976599064,0.0374414976599064,0.014040561622464899,0.0,0.0,0.36817472698907955,0.0234009360374415,0.0,0.028081123244929798,0.0062402496099844,0.09204368174726989,0.0327613104524181,0.0046801872074883,0.0,0.0998439937597504,0.060842433697347896,0.0265210608424337,0.3556942277691108,0.4196567862714508,0.09828393135725429,0.0374414976599064,False,False,False
toss_bauma_kurthe,Töss_Bauma_KurthE,47.3701757,8.8678249,8494,CH,r,Töss,bauma,toss,False,Bauma,297.0,4965.0,81582.0,0.0,rhine,8.0,33.0,6.0,13.0,8.0,31.0,5.0,0.0,5.0,4.0,6.0,0.0,0.0,12.0,146.0,122.0,0.0,0.0,259.0,20.0,0.0,19.0,3.0,8.0,1.0,0.0,0.0,709.0,11.0,698.0,0.011461318051575931,0.04727793696275072,0.008595988538681949,0.01862464183381089,0.011461318051575931,0.044412607449856735,0.0071633237822349575,0.0,0.0071633237822349575,0.0057306590257879654,0.008595988538681949,0.0,0.0,0.017191977077363897,0.20916905444126074,0.17478510028653296,0.0,0.0,0.37106017191977075,0.02865329512893983,0.0,0.027220630372492838,0.004297994269340974,0.011461318051575931,0.0014326647564469914,0.0,0.0,0.10458452722063039,0.05157593123209169,0.0057306590257879654,0.40974212034383956,0.4269340974212034,0.015759312320916905,0.0014326647564469914,True,False,False
toss_kollbrunn_burgid,töss_kollbrunn_bürgid,47.4545698,8.77968,8483,CH,r,Töss,zell,ti12ss,False,Zell (ZH),231.0,6032.0,95597.0,0.0,0,7.0,61.0,3.0,8.0,7.0,25.0,3.0,0.0,7.0,3.0,7.0,0.0,1.0,98.0,85.0,44.0,0.0,0.0,309.0,8.0,0.0,17.0,0.0,14.0,4.0,0.0,0.0,711.0,14.0,697.0,0.010043041606886656,0.08751793400286945,0.00430416068866571,0.011477761836441894,0.010043041606886656,0.035868005738880916,0.00430416068866571,0.0,0.010043041606886656,0.00430416068866571,0.010043041606886656,0.0,0.0014347202295552368,0.1406025824964132,0.12195121951219512,0.06312769010043041,0.0,0.0,0.4433285509325681,0.011477761836441894,0.0,0.024390243902439025,0.0,0.020086083213773313,0.005738880918220947,0.0,0.0,0.133428981348637,0.040172166427546625,0.00430416068866571,0.33715925394548063,0.47919655667144906,0.020086083213773313,0.005738880918220947,True,False,False
toss_winterthur-2,Töss_Winterthur 2,47.4787073,8.7084264,8406,CH,r,Töss,winterthur,ti12ss,False,Winterthur,230.0,111851.0,108943.0,0.0,0,27.0,69.0,6.0,0.0,5.0,64.0,14.0,0.0,7.0,33.0,2.0,0.0,3.0,15.0,18.0,6.0,0.0,0.0,396.0,20.0,0.0,11.0,1.0,9.0,0.0,0.0,0.0,706.0,10.0,696.0,0.03879310344827586,0.09913793103448276,0.008620689655172414,0.0,0.007183908045977011,0.09195402298850575,0.020114942528735632,0.0,0.010057471264367816,0.04741379310344827,0.0028735632183908046,0.0,0.004310344827586207,0.021551724137931036,0.02586206896551724,0.008620689655172414,0.0,0.0,0.5689655172413793,0.028735632183908046,0.0,0.015804597701149427,0.0014367816091954023,0.01293103448275862,0.0,0.0,0.0,0.16379310344827586,0.11206896551724138,0.04741379310344827,0.06321839080459771,0.6135057471264368,0.014367816091954023,0.0,True,False,False
unterdsee_ermatingen_brunkem,unterdsee_ermatingen_brunkem,47.6726333,9.0812462,8272,CH,l,Untersee,ermatingen,untersee,False,Ermatingen,4646.0,3455.0,48356.0,2.0,rhine,10.0,72.0,4.0,3.0,9.0,18.0,5.0,0.0,5.0,8.0,20.0,5.0,0.0,39.0,33.0,30.0,0.0,0.0,41.0,4.0,0.0,9.0,248.0,0.0,7.0,0.0,0.0,570.0,248.0,322.0,0.031055900621118012,0.2236024844720497,0.012422360248447204,0.009316770186335404,0.027950310559006212,0.055900621118012424,0.015527950310559006,0.0,0.015527950310559006,0.024844720496894408,0.062111801242236024,0.015527950310559006,0.0,0.12111801242236025,0.10248447204968944,0.09316770186335403,0.0,0.0,0.12732919254658384,0.012422360248447204,0.0,0.027950310559006212,0.7701863354037267,0.0,0.021739130434782608,0.0,0.0,0.3198757763975155,0.07142857142857142,0.024844720496894408,0.3944099378881987,0.16770186335403725,0.7701863354037267,0.021739130434782608,True,False,False
untertenzen,Untertenzen,47.11526,9.25478,8882,CH,l,Walensee,quarten,walensee,True,Quarten,3295.0,2937.0,49473.0,5.0,linth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False
urnaesch_urnaesch_meierr,urnaesch_urnaesch_meierr,47.3250986,9.2954188,9107,CH,r,Urnäsch,hundwil,urnasch,False,Hundwil,3002.0,941.0,53452.0,0.0,rhine,5.0,11.0,1.0,16.0,3.0,22.0,5.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,263.0,205.0,0.0,0.0,119.0,16.0,0.0,18.0,0.0,15.0,1.0,2.0,0.0,711.0,15.0,696.0,0.007183908045977011,0.015804597701149427,0.0014367816091954023,0.022988505747126436,0.004310344827586207,0.031609195402298854,0.007183908045977011,0.0,0.004310344827586207,0.004310344827586207,0.004310344827586207,0.0,0.0,0.0,0.37787356321839083,0.29454022988505746,0.0,0.0,0.17097701149425287,0.022988505747126436,0.0,0.02586206896551724,0.0,0.021551724137931036,0.0014367816091954023,0.0028735632183908046,0.0,0.05603448275862069,0.03879310344827586,0.004310344827586207,0.6767241379310345,0.21982758620689655,0.021551724137931036,0.004310344827586207,True,False,False
versoix,Versoix,46.289194,6.1705693,1290,CH,l,Lac Léman,versoix,lac-leman,True,Versoix,6644.0,13432.0,66779.0,5.0,rhone,8.0,172.0,19.0,1.0,13.0,38.0,10.0,0.0,11.0,18.0,1.0,0.0,0.0,26.0,19.0,5.0,0.0,0.0,15.0,0.0,0.0,8.0,339.0,1.0,1.0,0.0,0.0,705.0,340.0,365.0,0.021917808219178082,0.4712328767123288,0.052054794520547946,0.0027397260273972603,0.03561643835616438,0.10410958904109589,0.0273972602739726,0.0,0.030136986301369864,0.049315068493150684,0.0027397260273972603,0.0,0.0,0.07123287671232877,0.052054794520547946,0.0136986301369863,0.0,0.0,0.0410958904109589,0.0,0.0,0.021917808219178082,0.9287671232876712,0.0027397260273972603,0.0027397260273972603,0.0,0.0,0.6136986301369862,0.1315068493150685,0.049315068493150684,0.13972602739726028,0.06301369863013698,0.9315068493150684,0.0027397260273972603,False,False,False
veveyse,Veveyse,46.461022,6.834983,1800,CH,l,Lac Léman,vevey,lac-leman,False,Vevey,5890.0,19891.0,72046.0,4.0,rhone,9.0,108.0,16.0,1.0,30.0,64.0,9.0,0.0,5.0,17.0,1.0,15.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,412.0,4.0,0.0,0.0,0.0,700.0,416.0,284.0,0.03169014084507042,0.38028169014084506,0.056338028169014086,0.0035211267605633804,0.1056338028169014,0.22535211267605634,0.03169014084507042,0.0,0.017605633802816902,0.05985915492957746,0.0035211267605633804,0.0528169014084507,0.0035211267605633804,0.0,0.0035211267605633804,0.0035211267605633804,0.0,0.0,0.017605633802816902,0.0,0.0,0.0035211267605633804,1.4507042253521127,0.014084507042253521,0.0,0.0,0.0,0.5950704225352113,0.25704225352112675,0.05985915492957746,0.06690140845070422,0.02112676056338028,1.4647887323943662,0.0,False,True,False
via-brunari-spiaggia,Via Brunari spiaggia,46.20235,9.01691,6500,CH,r,Ticino,bellinzona,ticino,True,Bellinzona,5002.0,43220.0,116370.0,0.0,ticino,14.0,123.0,30.0,1.0,29.0,80.0,9.0,0.0,8.0,40.0,2.0,19.0,0.0,15.0,19.0,1.0,6.0,2.0,251.0,10.0,0.0,10.0,0.0,29.0,1.0,5.0,0.0,704.0,29.0,675.0,0.02074074074074074,0.18222222222222223,0.044444444444444446,0.0014814814814814814,0.04296296296296296,0.11851851851851852,0.013333333333333334,0.0,0.011851851851851851,0.05925925925925926,0.002962962962962963,0.028148148148148148,0.0,0.022222222222222223,0.028148148148148148,0.0014814814814814814,0.008888888888888889,0.002962962962962963,0.3718518518518519,0.014814814814814815,0.0,0.014814814814814815,0.0,0.04296296296296296,0.0014814814814814814,0.007407407407407408,0.0,0.3037037037037037,0.13185185185185186,0.05925925925925926,0.08592592592592592,0.41037037037037044,0.04296296296296296,0.008888888888888889,False,False,False
via-mirasole-spiaggia,Via Mirasole spiaggia,46.19953,9.01493,6500,CH,r,Ticino,bellinzona,ticino,True,Bellinzona,5002.0,43220.0,121677.0,0.0,ticino,15.0,139.0,32.0,2.0,29.0,82.0,8.0,0.0,10.0,44.0,1.0,22.0,0.0,19.0,13.0,1.0,5.0,1.0,238.0,7.0,0.0,7.0,0.0,29.0,1.0,4.0,0.0,709.0,29.0,680.0,0.022058823529411766,0.20441176470588235,0.047058823529411764,0.0029411764705882353,0.04264705882352941,0.12058823529411765,0.011764705882352941,0.0,0.014705882352941176,0.06470588235294118,0.0014705882352941176,0.03235294117647059,0.0,0.027941176470588237,0.01911764705882353,0.0014705882352941176,0.007352941176470588,0.0014705882352941176,0.35,0.010294117647058823,0.0,0.010294117647058823,0.0,0.04264705882352941,0.0014705882352941176,0.0058823529411764705,0.0,0.33382352941176474,0.1323529411764706,0.06470588235294118,0.0838235294117647,0.3779411764705882,0.04264705882352941,0.007352941176470588,False,False,False
vidy,Vidy,46.5147155,6.5985884,1007,CH,l,Lac Léman,lausanne,lac-leman,False,Lausanne,5586.0,139111.0,93497.0,2.0,rhone,19.0,68.0,21.0,0.0,17.0,70.0,14.0,0.0,18.0,116.0,0.0,0.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,351.0,0.0,0.0,0.0,0.0,709.0,351.0,358.0,0.05307262569832402,0.18994413407821228,0.05865921787709497,0.0,0.04748603351955307,0.19553072625698323,0.03910614525139665,0.0,0.05027932960893855,0.3240223463687151,0.0,0.0,0.027932960893854747,0.00558659217877095,0.0,0.002793296089385475,0.0,0.0,0.0,0.0,0.0,0.00558659217877095,0.9804469273743017,0.0,0.0,0.0,0.0,0.3994413407821229,0.23463687150837986,0.3240223463687151,0.03631284916201117,0.00558659217877095,0.9804469273743017,0.0,False,True,False
vidy-ruines,Vidy ruines,46.516221,6.596279,1007,CH,l,Lac Léman,lausanne,lac-leman,True,Lausanne,5586.0,139111.0,99630.0,2.0,rhone,26.0,62.0,24.0,0.0,15.0,76.0,13.0,0.0,21.0,121.0,0.0,0.0,10.0,8.0,6.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,313.0,0.0,0.0,0.0,0.0,704.0,313.0,391.0,0.06649616368286446,0.1585677749360614,0.061381074168797956,0.0,0.03836317135549872,0.19437340153452684,0.03324808184143223,0.0,0.05370843989769821,0.309462915601023,0.0,0.0,0.02557544757033248,0.020460358056265986,0.015345268542199489,0.005115089514066497,0.0,0.0,0.01278772378516624,0.0,0.0,0.005115089514066497,0.8005115089514067,0.0,0.0,0.0,0.0,0.37851662404092073,0.22762148337595906,0.309462915601023,0.06649616368286446,0.017902813299232736,0.8005115089514067,0.0,False,False,False
vierwaldstattersee_weggis_schoberls_1,vierwaldstättersee_weggis_schöberls_1,47.0445321,8.4185689,6353,CH,l,Quatre Cantons,weggis,quatre-cantons,True,Weggis,1069.0,4369.0,44328.0,5.0,linth,5.0,39.0,1.0,15.0,4.0,17.0,0.0,0.0,0.0,2.0,38.0,0.0,1.0,4.0,183.0,47.0,0.0,0.0,33.0,5.0,0.0,12.0,303.0,0.0,0.0,0.0,0.0,709.0,303.0,406.0,0.012315270935960592,0.0960591133004926,0.0024630541871921183,0.03694581280788178,0.009852216748768473,0.04187192118226601,0.0,0.0,0.0,0.0049261083743842365,0.09359605911330049,0.0,0.0024630541871921183,0.009852216748768473,0.45073891625615764,0.11576354679802955,0.0,0.0,0.0812807881773399,0.012315270935960592,0.0,0.029556650246305417,0.7463054187192119,0.0,0.0,0.0,0.0,0.15763546798029554,0.04187192118226601,0.0049261083743842365,0.6724137931034483,0.1231527093596059,0.7463054187192119,0.0,True,False,True
vierwaldstattersee_weggis_schoberls_2,vierwaldstättersee_weggis_schöberls_2,47.043953,8.4173076,6353,CH,l,Quatre Cantons,weggis,quatre-cantons,True,Weggis,1069.0,4369.0,43729.0,5.0,linth,5.0,34.0,1.0,16.0,4.0,16.0,0.0,0.0,0.0,2.0,36.0,0.0,1.0,4.0,183.0,42.0,0.0,0.0,32.0,4.0,0.0,12.0,314.0,0.0,0.0,0.0,0.0,706.0,314.0,392.0,0.012755102040816327,0.08673469387755102,0.002551020408163265,0.04081632653061224,0.01020408163265306,0.04081632653061224,0.0,0.0,0.0,0.00510204081632653,0.09183673469387756,0.0,0.002551020408163265,0.01020408163265306,0.46683673469387754,0.10714285714285714,0.0,0.0,0.08163265306122448,0.01020408163265306,0.0,0.030612244897959183,0.8010204081632653,0.0,0.0,0.0,0.0,0.15306122448979592,0.04081632653061224,0.00510204081632653,0.6785714285714285,0.12244897959183673,0.8010204081632653,0.0,True,False,True
vierwaldstattersee_weggis_schoberls_3,vierwaldstättersee_weggis_schöberls_3,47.0299566,8.410801,6353,CH,l,Quatre Cantons,weggis,quatre-cantons,True,Weggis,1069.0,4369.0,34747.0,4.0,linth,4.0,37.0,2.0,8.0,11.0,16.0,0.0,0.0,0.0,4.0,11.0,1.0,4.0,4.0,111.0,29.0,0.0,0.0,28.0,1.0,0.0,9.0,422.0,0.0,0.0,0.0,0.0,702.0,422.0,280.0,0.014285714285714285,0.13214285714285715,0.007142857142857143,0.02857142857142857,0.039285714285714285,0.05714285714285714,0.0,0.0,0.0,0.014285714285714285,0.039285714285714285,0.0035714285714285713,0.014285714285714285,0.014285714285714285,0.3964285714285714,0.10357142857142858,0.0,0.0,0.1,0.0035714285714285713,0.0,0.03214285714285714,1.5071428571428571,0.0,0.0,0.0,0.0,0.22142857142857145,0.05714285714285714,0.014285714285714285,0.5714285714285714,0.13571428571428573,1.5071428571428571,0.0,True,False,True
villa-barton,Villa Barton,46.22235,6.1525,1202,CH,l,Lac Léman,geneve,lac-leman,True,Genève,6621.0,201818.0,85080.0,0.0,rhone,2.0,76.0,56.0,0.0,13.0,62.0,24.0,0.0,9.0,76.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,374.0,0.0,0.0,0.0,0.0,704.0,374.0,330.0,0.006060606060606061,0.23030303030303031,0.1696969696969697,0.0,0.03939393939393939,0.18787878787878787,0.07272727272727272,0.0,0.02727272727272727,0.23030303030303031,0.0,0.0,0.006060606060606061,0.0,0.012121212121212121,0.0030303030303030303,0.0,0.0,0.00909090909090909,0.0,0.0,0.006060606060606061,1.1333333333333333,0.0,0.0,0.0,0.0,0.4727272727272728,0.2606060606060606,0.23030303030303031,0.02121212121212121,0.015151515151515152,1.1333333333333333,0.0,False,True,False
vira-gambarogno,Vira Gambarogno,46.143343,8.838759,6574,CH,l,Lago Maggiore,gambarogno,lago-maggiore,True,Gambarogno,5398.0,5192.0,41452.0,18.0,ticino,1.0,53.0,1.0,0.0,5.0,25.0,6.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,6.0,11.0,1.0,2.0,207.0,11.0,0.0,12.0,358.0,0.0,2.0,0.0,0.0,708.0,358.0,350.0,0.002857142857142857,0.15142857142857144,0.002857142857142857,0.0,0.014285714285714285,0.07142857142857142,0.017142857142857144,0.0,0.005714285714285714,0.002857142857142857,0.0,0.011428571428571429,0.0,0.0,0.017142857142857144,0.03142857142857143,0.002857142857142857,0.005714285714285714,0.5914285714285714,0.03142857142857143,0.0,0.03428571428571429,1.022857142857143,0.0,0.005714285714285714,0.0,0.0,0.17714285714285719,0.08857142857142856,0.002857142857142857,0.06571428571428573,0.66,1.022857142857143,0.005714285714285714,False,False,False
vira-spiaggia-left-of-river,Vira spiaggia left of river,46.1429,8.838407,6573,CH,l,Lago Maggiore,gambarogno,lago-maggiore,True,Gambarogno,5398.0,5192.0,42320.0,18.0,ticino,1.0,52.0,1.0,0.0,5.0,24.0,6.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,7.0,11.0,1.0,2.0,215.0,12.0,0.0,12.0,348.0,0.0,3.0,0.0,0.0,707.0,348.0,359.0,0.002785515320334262,0.14484679665738162,0.002785515320334262,0.0,0.013927576601671309,0.06685236768802229,0.016713091922005572,0.0,0.005571030640668524,0.002785515320334262,0.0,0.011142061281337047,0.0,0.0,0.019498607242339833,0.03064066852367688,0.002785515320334262,0.005571030640668524,0.5988857938718662,0.033426183844011144,0.0,0.033426183844011144,0.9693593314763231,0.0,0.008356545961002786,0.0,0.0,0.16991643454039002,0.08356545961002786,0.002785515320334262,0.06685236768802229,0.6685236768802229,0.9693593314763231,0.008356545961002786,False,False,False
vorderrhein_disentis_schmidn,vorderrhein_disentis_schmidn,46.6982739,8.8578373,7180,CH,r,Vorderrhein,disentis-muster,vorderrhein,False,Disentis/Mustér,3982.0,2080.0,64289.0,0.0,rhine,0.0,3.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,0.0,0.0,17.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,57.0,2.0,55.0,0.0,0.05454545454545454,0.0,0.0,0.0,0.09090909090909091,0.01818181818181818,0.0,0.01818181818181818,0.0,0.0,0.0,0.0,0.0,0.43636363636363634,0.05454545454545454,0.0,0.0,0.3090909090909091,0.01818181818181818,0.0,0.0,0.0,0.03636363636363636,0.0,0.0,0.0,0.07272727272727272,0.1090909090909091,0.0,0.4909090909090909,0.32727272727272727,0.03636363636363636,0.0,True,False,False
walensee_walenstadt_wysse,Walensee_Walenstadt_WyssE,47.1218282,9.2995517,8880,CH,l,Walensee,walenstadt,walensee,True,Walenstadt,3298.0,5679.0,65348.0,10.0,linth,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True
weissenau-neuhaus,Weissenau-Neuhaus,46.676583,7.817528,3800,CH,l,Thunersee,unterseen,thunersee,True,Unterseen,593.0,5751.0,46161.0,13.0,aare,5.0,1.0,0.0,5.0,3.0,15.0,0.0,0.0,0.0,64.0,2.0,0.0,0.0,46.0,40.0,17.0,0.0,0.0,104.0,6.0,0.0,4.0,354.0,15.0,26.0,0.0,0.0,707.0,369.0,338.0,0.014792899408284023,0.0029585798816568047,0.0,0.014792899408284023,0.008875739644970414,0.04437869822485207,0.0,0.0,0.0,0.1893491124260355,0.005917159763313609,0.0,0.0,0.13609467455621302,0.11834319526627218,0.05029585798816568,0.0,0.0,0.3076923076923077,0.01775147928994083,0.0,0.011834319526627219,1.047337278106509,0.04437869822485207,0.07692307692307693,0.0,0.0,0.04142011834319527,0.04437869822485207,0.1893491124260355,0.3106508875739645,0.33727810650887574,1.0917159763313609,0.07692307692307693,False,False,False
wycheley,Wycheley,46.74037,8.04864,3855,CH,l,Brienzersee,brienze-be,brienzersee,True,Brienz (BE),573.0,3092.0,50844.0,12.0,aare,14.0,18.0,3.0,8.0,2.0,26.0,4.0,0.0,7.0,9.0,1.0,0.0,0.0,15.0,99.0,17.0,30.0,18.0,217.0,11.0,0.0,9.0,183.0,8.0,1.0,7.0,0.0,707.0,191.0,516.0,0.027131782945736434,0.03488372093023256,0.005813953488372093,0.015503875968992248,0.003875968992248062,0.050387596899224806,0.007751937984496124,0.0,0.013565891472868217,0.01744186046511628,0.001937984496124031,0.0,0.0,0.029069767441860465,0.19186046511627908,0.03294573643410853,0.05813953488372093,0.03488372093023256,0.42054263565891475,0.02131782945736434,0.0,0.01744186046511628,0.3546511627906977,0.015503875968992248,0.001937984496124031,0.013565891472868217,0.0,0.1007751937984496,0.05813953488372093,0.01744186046511628,0.29069767441860467,0.5174418604651163,0.3701550387596899,0.015503875968992248,False,False,False
zuerichsee_maennedorf_vanderkaadene,zuerichsee_maennedorf_vanderkaadene,47.254754,8.6875038,8708,CH,l,Zurichsee,mannedorf,zurichsee,False,Männedorf,155.0,11243.0,81480.0,6.0,linth,12.0,150.0,18.0,5.0,9.0,51.0,4.0,0.0,4.0,18.0,8.0,3.0,2.0,12.0,39.0,27.0,0.0,0.0,5.0,0.0,0.0,11.0,325.0,1.0,1.0,0.0,0.0,705.0,326.0,379.0,0.0316622691292876,0.39577836411609496,0.047493403693931395,0.013192612137203167,0.023746701846965697,0.1345646437994723,0.010554089709762533,0.0,0.010554089709762533,0.047493403693931395,0.021108179419525065,0.0079155672823219,0.005277044854881266,0.0316622691292876,0.10290237467018469,0.0712401055408971,0.0,0.0,0.013192612137203167,0.0,0.0,0.029023746701846966,0.8575197889182058,0.002638522427440633,0.002638522427440633,0.0,0.0,0.5224274406332454,0.14511873350923485,0.047493403693931395,0.24010554089709762,0.04221635883905013,0.8601583113456465,0.002638522427440633,True,False,False
zuerichsee_richterswil_benkoem_2,zuerichsee_richterswil_benkoem_2,47.2176458,8.6987133,8805,CH,l,Zurichsee,richterswil,zurichsee,True,Richterswil,138.0,13513.0,61771.0,3.0,linth,5.0,89.0,11.0,2.0,11.0,30.0,12.0,0.0,3.0,12.0,7.0,1.0,5.0,4.0,32.0,25.0,0.0,0.0,42.0,4.0,0.0,3.0,404.0,0.0,0.0,0.0,0.0,702.0,404.0,298.0,0.016778523489932886,0.2986577181208054,0.03691275167785235,0.006711409395973154,0.03691275167785235,0.10067114093959731,0.040268456375838924,0.0,0.010067114093959731,0.040268456375838924,0.02348993288590604,0.003355704697986577,0.016778523489932886,0.013422818791946308,0.10738255033557047,0.08389261744966443,0.0,0.0,0.14093959731543623,0.013422818791946308,0.0,0.010067114093959731,1.3557046979865772,0.0,0.0,0.0,0.0,0.4060402684563758,0.14093959731543623,0.040268456375838924,0.24832214765100669,0.16442953020134227,1.3557046979865772,0.0,True,False,True
zuerichsee_staefa_hennm,zuerichsee_staefa_hennm,47.2346431,8.7698814,8713,CH,l,Zurichsee,stafa,zurichsee,True,Stäfa,158.0,14497.0,51389.0,4.0,linth,4.0,63.0,5.0,12.0,5.0,20.0,6.0,0.0,1.0,2.0,11.0,12.0,9.0,26.0,82.0,34.0,0.0,0.0,49.0,2.0,0.0,7.0,345.0,2.0,6.0,0.0,0.0,703.0,347.0,356.0,0.011235955056179775,0.17696629213483145,0.014044943820224719,0.033707865168539325,0.014044943820224719,0.056179775280898875,0.016853932584269662,0.0,0.0028089887640449437,0.0056179775280898875,0.03089887640449438,0.033707865168539325,0.025280898876404494,0.07303370786516854,0.2303370786516854,0.09550561797752809,0.0,0.0,0.13764044943820225,0.0056179775280898875,0.0,0.019662921348314606,0.9691011235955056,0.0056179775280898875,0.016853932584269662,0.0,0.0,0.25280898876404495,0.07303370786516854,0.0056179775280898875,0.48876404494382025,0.16292134831460675,0.9747191011235955,0.016853932584269662,True,False,True
